slug,title,category,date,word_count,thin_flag,duplicate_cluster_id,cannibalization_group,internal_link_count,boilerplate_ratio,demand,label,reason
schengen-vs-united-kingdom-visa-for-india-which-is-easier-to-get-2026,Schengen visa vs UK Visa for India: Which Is Easier to Get? (2026),Visa Guides,2026-06-15,1401,,dup-004,,6,0.033,high,DEEPEN,"high-demand route in template family dup-004 (n=72); rebuild as unique page, keep keyword"
schengen-vs-united-kingdom-visa-for-nigeria-which-is-easier-to-get-2026,Schengen visa vs UK Visa for Nigeria: Which Is Easier to Get? (2026),Visa Guides,2026-06-15,1475,,dup-004,,6,0.031,high,DEEPEN,"high-demand route in template family dup-004 (n=72); rebuild as unique page, keep keyword"
schengen-vs-united-kingdom-visa-for-pakistan-which-is-easier-to-get-2026,Schengen visa vs UK Visa for Pakistan: Which Is Easier to Get? (2026),Visa Guides,2026-06-15,1401,,dup-004,,6,0.033,high,DEEPEN,"high-demand route in template family dup-004 (n=72); rebuild as unique page, keep keyword"
schengen-vs-united-kingdom-visa-for-philippines-which-is-easier-to-get-2026,Schengen visa vs UK Visa for Philippines: Which Is Easier to Get? (2026),Visa Guides,2026-06-15,1475,,dup-004,,6,0.031,high,DEEPEN,"high-demand route in template family dup-004 (n=72); rebuild as unique page, keep keyword"
seoul-travel-guide-top-things-to-do-costs-visa-tips-2026,"Seoul Travel Guide 2026: Top Things to Do, Costs & Visa Tips",Country Guides,2026-06-15,1454,,dup-028,,4,0.018,low,MERGE,near-duplicate (J≥0.55) of dup-028 survivor; consolidate/redirect
singapore-travel-guide-2026-visa-budget-best-time-to-visit-itinerary,"Singapore Travel Guide 2026: Visa, Budget, Best Time & Itinerary",Country Guides,2026-06-15,1594,,dup-005,,4,0.046,high,DEEPEN,"high-demand route in template family dup-005 (n=44); rebuild as unique page, keep keyword"
singapore-travel-guide-top-things-to-do-costs-visa-tips-2026,"Singapore Travel Guide 2026: Top Things to Do, Costs & Visa Tips",Country Guides,2026-06-15,1393,,dup-024,,3,0.019,high,DEEPEN,"high-demand route in template family dup-024 (n=5); rebuild as unique page, keep keyword"
singapore-visa-pakistanis,Singapore Visa for Pakistanis: Full Guide,Visa Guides,2026-05-20,1110,,,,0,0.0,high,KEEP,"unique, 1110w, high-demand, 0% boilerplate; reasonable depth — leave as-is"
singapore-visa-processing-time-from-bangladesh-how-long-it-really-takes-2026,Singapore Visa Processing Time from Bangladesh: How Long It Really Takes (2026),Visa Guides,2026-06-15,1429,,dup-003,,3,0.033,high,DEEPEN,"high-demand route in template family dup-003 (n=97); rebuild as unique page, keep keyword"
singapore-visa-processing-time-from-india-how-long-it-really-takes-2026,Singapore Visa Processing Time from India: How Long It Really Takes (2026),Visa Guides,2026-06-15,1430,,dup-003,,3,0.033,high,DEEPEN,"high-demand route in template family dup-003 (n=97); rebuild as unique page, keep keyword"
singapore-visa-processing-time-from-nigeria-how-long-it-really-takes-2026,Singapore Visa Processing Time from Nigeria: How Long It Really Takes (2026),Visa Guides,2026-06-15,1429,,dup-003,,3,0.033,high,DEEPEN,"high-demand route in template family dup-003 (n=97); rebuild as unique page, keep keyword"
singapore-visa-processing-time-from-pakistan-how-long-it-really-takes-2026,Singapore Visa Processing Time from Pakistan: How Long It Really Takes (2026),Visa Guides,2026-06-15,1429,,dup-003,,3,0.033,high,DEEPEN,"high-demand route in template family dup-003 (n=97); rebuild as unique page, keep keyword"
singapore-visa-refused-how-to-reapply-successfully-step-by-step,Singapore Visa Refused? How to Reapply Successfully (Step-by-Step),Visa Guides,2026-06-15,1461,,dup-015,,7,0.37,high,DEEPEN,"high-demand route in template family dup-015 (n=15); rebuild as unique page, keep keyword"
singapore-visa-rule-changes-in-2026-what-travelers-need-to-know,Singapore Visa Rule Changes in 2026: What Travelers Need to Know,Visa Guides,2026-06-15,1465,,dup-008,,9,0.367,high,DEEPEN,"high-demand route in template family dup-008 (n=38); rebuild as unique page, keep keyword"
singapore-vs-dubai-visa-for-bangladesh-which-is-easier-to-get-2026,Singapore vs Dubai Visa for Bangladesh: Which Is Easier to Get? (2026),Visa Guides,2026-06-15,1467,,dup-004,,6,0.031,high,DEEPEN,"high-demand route in template family dup-004 (n=72); rebuild as unique page, keep keyword"
singapore-vs-dubai-visa-for-india-which-is-easier-to-get-2026,Singapore vs Dubai (UAE) Visa for India: Which Is Easier to Get? (2026),Visa Guides,2026-06-15,1393,,dup-004,,6,0.033,high,DEEPEN,"high-demand route in template family dup-004 (n=72); rebuild as unique page, keep keyword"
singapore-vs-dubai-visa-for-nigeria-which-is-easier-to-get-2026,Singapore vs Dubai Visa for Nigeria: Which Is Easier to Get? (2026),Visa Guides,2026-06-15,1467,,dup-004,,6,0.031,high,DEEPEN,"high-demand route in template family dup-004 (n=72); rebuild as unique page, keep keyword"
singapore-vs-dubai-visa-for-pakistan-which-is-easier-to-get-2026,Singapore vs Dubai (UAE) Visa for Pakistan: Which Is Easier to Get? (2026),Visa Guides,2026-06-15,1393,,dup-004,,6,0.033,high,DEEPEN,"high-demand route in template family dup-004 (n=72); rebuild as unique page, keep keyword"
singapore-vs-dubai-visa-for-philippines-which-is-easier-to-get-2026,Singapore vs Dubai Visa for Philippines: Which Is Easier to Get? (2026),Visa Guides,2026-06-15,1467,,dup-004,,6,0.031,high,DEEPEN,"high-demand route in template family dup-004 (n=72); rebuild as unique page, keep keyword"
single-vs-multiple-entry-visa-key-differences-explained-2026,Single vs Multiple-Entry Visa: Key Differences Explained (2026),Visa Guides,2026-06-15,1425,,dup-012,,6,0.401,high,DEEPEN,"high-demand route in template family dup-012 (n=18); rebuild as unique page, keep keyword"
skilled-worker-vs-job-seeker-visa-key-differences-explained-2026,Skilled Worker vs Job Seeker Visa: Key Differences Explained (2026),Visa Guides,2026-06-15,1445,,dup-012,,6,0.4,high,DEEPEN,"high-demand route in template family dup-012 (n=18); rebuild as unique page, keep keyword"
south-africa-travel-guide-2026-visa-budget-best-time-to-visit-itinerary,"South Africa Travel Guide 2026: Visa, Budget, Best Time & Itinerary",Country Guides,2026-06-15,1612,,dup-005,,4,0.045,low,CUT,"templated doorway in dup-005 (n=44 near-dupes), low-demand; noindex + remove/redirect"
south-africa-visa-rule-changes-in-2026-what-travelers-need-to-know,South Africa Visa Rule Changes in 2026: What Travelers Need to Know,Visa Guides,2026-06-15,1402,,dup-008,,9,0.321,low,CUT,"templated doorway in dup-008 (n=38 near-dupes), low-demand; noindex + remove/redirect"
south-korea-travel-guide-2026-visa-budget-best-time-to-visit-itinerary,"South Korea Travel Guide 2026: Visa, Budget, Best Time & Itinerary",Country Guides,2026-06-15,1397,,dup-021,,4,0.05,low,CUT,"templated doorway in dup-021 (n=7 near-dupes), low-demand; noindex + remove/redirect"
south-korea-visa-indians,South Korea Tourist Visa for Indians 2026,Visa Guides,2026-05-20,1027,,,,0,0.0,low,CUT,unique but low-demand near-orphan (0 internal links); little ranking upside
south-korea-visa-processing-time-from-india-how-long-it-really-takes-2026,South Korea Visa Processing Time from India: How Long It Really Takes (2026),Visa Guides,2026-06-15,1420,,dup-003,,3,0.033,med,CUT,"templated doorway in dup-003 (n=97 near-dupes), med-demand; noindex + remove/redirect"
south-korea-visa-processing-time-from-pakistan-how-long-it-really-takes-2026,South Korea Visa Processing Time from Pakistan: How Long It Really Takes (2026),Visa Guides,2026-06-15,1419,,dup-003,,3,0.033,med,CUT,"templated doorway in dup-003 (n=97 near-dupes), med-demand; noindex + remove/redirect"
south-korea-visa-refused-how-to-reapply-successfully-step-by-step,South Korea Visa Refused? How to Reapply Successfully (Step-by-Step),Visa Guides,2026-06-15,1467,,dup-015,,7,0.368,low,CUT,"templated doorway in dup-015 (n=15 near-dupes), low-demand; noindex + remove/redirect"
south-korea-visa-rule-changes-in-2026-what-travelers-need-to-know,South Korea Visa Rule Changes in 2026: What Travelers Need to Know,Visa Guides,2026-06-15,1400,,dup-008,,9,0.322,low,CUT,"templated doorway in dup-008 (n=38 near-dupes), low-demand; noindex + remove/redirect"
spain-travel-guide-2026-visa-budget-best-time-to-visit-itinerary,"Spain Travel Guide 2026: Visa, Budget, Best Time & Itinerary",Country Guides,2026-06-15,1590,,dup-005,,4,0.066,high,DEEPEN,"high-demand route in template family dup-005 (n=44); rebuild as unique page, keep keyword"
spain-visa-processing-time-from-bangladesh-how-long-it-really-takes-2026,Spain Visa Processing Time from Bangladesh: How Long It Really Takes (2026),Visa Guides,2026-06-15,1448,,dup-003,,3,0.054,high,DEEPEN,"high-demand route in template family dup-003 (n=97); rebuild as unique page, keep keyword"
spain-visa-processing-time-from-india-how-long-it-really-takes-2026,Spain Visa Processing Time from India: How Long It Really Takes (2026),Visa Guides,2026-06-15,1449,,dup-003,,3,0.054,high,DEEPEN,"high-demand route in template family dup-003 (n=97); rebuild as unique page, keep keyword"
spain-visa-processing-time-from-nigeria-how-long-it-really-takes-2026,Spain Visa Processing Time from Nigeria: How Long It Really Takes (2026),Visa Guides,2026-06-15,1448,,dup-003,,3,0.054,high,DEEPEN,"high-demand route in template family dup-003 (n=97); rebuild as unique page, keep keyword"
spain-visa-processing-time-from-pakistan-how-long-it-really-takes-2026,Spain Visa Processing Time from Pakistan: How Long It Really Takes (2026),Visa Guides,2026-06-15,1448,,dup-003,,3,0.054,high,DEEPEN,"high-demand route in template family dup-003 (n=97); rebuild as unique page, keep keyword"
spain-visa-refused-how-to-reapply-successfully-step-by-step,Spain Visa Refused? How to Reapply Successfully (Step-by-Step),Visa Guides,2026-06-15,1461,,dup-015,,7,0.37,high,DEEPEN,"high-demand route in template family dup-015 (n=15); rebuild as unique page, keep keyword"
spain-visa-rule-changes-in-2026-what-travelers-need-to-know,Spain Visa Rule Changes in 2026: What Travelers Need to Know,Visa Guides,2026-06-15,1484,,dup-008,,9,0.375,high,DEEPEN,"high-demand route in template family dup-008 (n=38); rebuild as unique page, keep keyword"
sponsored-vs-self-funded-visa-key-differences-explained-2026,Sponsored vs Self-Funded Visa: Key Differences Explained (2026),Visa Guides,2026-06-15,1453,,dup-012,,6,0.4,low,CUT,"templated doorway in dup-012 (n=18 near-dupes), low-demand; noindex + remove/redirect"
sponsorship-letter-for-visa-format-sample-common-mistakes,"Sponsorship Letter for a Visa: Format, Sample & Common Mistakes (2026)",Document Help,2026-06-15,1435,,dup-006,,6,0.395,low,CUT,"templated doorway in dup-006 (n=40 near-dupes), low-demand; noindex + remove/redirect"
sri-lanka-to-australia-visa-requirements-how-to-apply-2026,Sri Lanka to Australia Visa: Requirements & How to Apply (2026),Visa Guides,2026-06-15,1449,,dup-017,,4,0.545,high,CUT,"templated doorway in dup-017 (n=13 near-dupes), high-demand, 55% boilerplate; noindex + remove/redirect"
sri-lanka-to-canada-visa-requirements-how-to-apply-2026,Sri Lanka to Canada Visa: Requirements & How to Apply (2026),Visa Guides,2026-06-15,1465,,dup-040,,5,0.124,high,KEEP,"strongest of small near-dup cluster dup-040 (n=2), 1465w, high-demand"
sri-lanka-to-france-visa-schengen-requirements-how-to-apply-2026,Sri Lanka to France Visa (Schengen): Requirements & How to Apply (2026),Visa Guides,2026-06-15,1400,,dup-017,,4,0.571,high,CUT,"templated doorway in dup-017 (n=13 near-dupes), high-demand, 57% boilerplate; noindex + remove/redirect"
sri-lanka-to-germany-visa-schengen-requirements-how-to-apply-2026,Sri Lanka to Germany Visa (Schengen): Requirements & How to Apply (2026),Visa Guides,2026-06-15,1400,,dup-017,,4,0.571,high,CUT,"templated doorway in dup-017 (n=13 near-dupes), high-demand, 57% boilerplate; noindex + remove/redirect"
sri-lanka-to-italy-visa-schengen-requirements-how-to-apply-2026,Sri Lanka to Italy Visa (Schengen): Requirements & How to Apply (2026),Visa Guides,2026-06-15,1473,,dup-001,,5,0.779,high,CUT,"templated doorway in dup-001 (n=284 near-dupes), high-demand, 78% boilerplate; noindex + remove/redirect"
sri-lanka-to-malaysia-visa-requirements-how-to-apply-2026,Sri Lanka to Malaysia Visa: Requirements & How to Apply (2026),Visa Guides,2026-06-15,1448,,dup-001,,5,0.777,high,CUT,"templated doorway in dup-001 (n=284 near-dupes), high-demand, 78% boilerplate; noindex + remove/redirect"
sri-lanka-to-qatar-visa-requirements-how-to-apply-2026,Sri Lanka to Qatar Visa: Requirements & How to Apply (2026),Visa Guides,2026-06-15,1454,,dup-017,,4,0.542,high,CUT,"templated doorway in dup-017 (n=13 near-dupes), high-demand, 54% boilerplate; noindex + remove/redirect"
sri-lanka-to-saudi-arabia-visa-requirements-how-to-apply-2026,Sri Lanka to Saudi Arabia Visa: Requirements & How to Apply (2026),Visa Guides,2026-06-15,1443,,dup-001,,5,0.447,high,DEEPEN,"high-demand route in template family dup-001 (n=284); rebuild as unique page, keep keyword"
sri-lanka-to-singapore-visa-requirements-how-to-apply-2026,Sri Lanka to Singapore Visa: Requirements & How to Apply (2026),Visa Guides,2026-06-15,1462,,dup-017,,4,0.54,high,CUT,"templated doorway in dup-017 (n=13 near-dupes), high-demand, 54% boilerplate; noindex + remove/redirect"
sri-lanka-to-south-korea-visa-requirements-how-to-apply-2026,Sri Lanka to South Korea Visa: Requirements & How to Apply (2026),Visa Guides,2026-06-15,1410,,dup-001,,5,0.733,low,CUT,"templated doorway in dup-001 (n=284 near-dupes), low-demand, 73% boilerplate; noindex + remove/redirect"
sri-lanka-to-spain-visa-schengen-requirements-how-to-apply-2026,Sri Lanka to Spain Visa (Schengen): Requirements & How to Apply (2026),Visa Guides,2026-06-15,1400,,dup-017,,4,0.571,high,CUT,"templated doorway in dup-017 (n=13 near-dupes), high-demand, 57% boilerplate; noindex + remove/redirect"
sri-lanka-to-switzerland-visa-schengen-requirements-how-to-apply-2026,Sri Lanka to Switzerland Visa (Schengen): Requirements & How to Apply (2026),Visa Guides,2026-06-15,1411,,dup-001,,5,0.735,high,CUT,"templated doorway in dup-001 (n=284 near-dupes), high-demand, 74% boilerplate; noindex + remove/redirect"
sri-lanka-to-thailand-visa-requirements-how-to-apply-2026,Sri Lanka to Thailand Visa: Requirements & How to Apply (2026),Visa Guides,2026-06-15,1463,,dup-017,,4,0.538,high,CUT,"templated doorway in dup-017 (n=13 near-dupes), high-demand, 54% boilerplate; noindex + remove/redirect"
sri-lanka-to-turkey-visa-requirements-how-to-apply-2026,Sri Lanka to Turkey Visa: Requirements & How to Apply (2026),Visa Guides,2026-06-15,1400,,dup-017,,4,0.563,high,CUT,"templated doorway in dup-017 (n=13 near-dupes), high-demand, 56% boilerplate; noindex + remove/redirect"
sri-lanka-to-united-arab-emirates-visa-requirements-how-to-apply-2026,Sri Lanka to United Arab Emirates Visa: Requirements & How to Apply (2026),Visa Guides,2026-06-15,1421,,dup-001,,5,0.452,high,DEEPEN,"high-demand route in template family dup-001 (n=284); rebuild as unique page, keep keyword"
sri-lanka-to-united-kingdom-visa-requirements-how-to-apply-2026,Sri Lanka to United Kingdom Visa: Requirements & How to Apply (2026),Visa Guides,2026-06-15,1391,,dup-001,,5,0.468,high,DEEPEN,"high-demand route in template family dup-001 (n=284); rebuild as unique page, keep keyword"
sri-lanka-to-united-states-visa-requirements-how-to-apply-2026,Sri Lanka to United States Visa: Requirements & How to Apply (2026),Visa Guides,2026-06-15,1409,,dup-001,,5,0.459,high,DEEPEN,"high-demand route in template family dup-001 (n=284); rebuild as unique page, keep keyword"
sri-lanka-travel-guide-2026-visa-budget-best-time-to-visit-itinerary,"Sri Lanka Travel Guide 2026: Visa, Budget, Best Time & Itinerary",Country Guides,2026-06-15,1596,,dup-005,,4,0.046,low,CUT,"templated doorway in dup-005 (n=44 near-dupes), low-demand; noindex + remove/redirect"
sri-lanka-visa-rule-changes-in-2026-what-travelers-need-to-know,Sri Lanka Visa Rule Changes in 2026: What Travelers Need to Know,Visa Guides,2026-06-15,1483,,dup-008,,9,0.364,low,CUT,"templated doorway in dup-008 (n=38 near-dupes), low-demand; noindex + remove/redirect"
statement-of-purpose-student-visa,Statement of Purpose for Student Visa: How to Write One That Wins (2026),Document Help,2026-06-15,1391,,,,4,0.01,high,KEEP,"unique, 1391w, high-demand, 1% boilerplate; reasonable depth — leave as-is"
sticker-visa-vs-evisa-key-differences-explained-2026,Sticker Visa vs e-Visa: Key Differences Explained (2026),Visa Guides,2026-06-15,1426,,dup-012,,6,0.401,low,CUT,"templated doorway in dup-012 (n=18 near-dupes), low-demand; noindex + remove/redirect"
strongest-passport-world-2026,Strongest Passports in the World 2026 — Full Ranking,Travel Tips,2026-05-30,979,,,,4,0.0,low,DEEPEN,"unique, 979w, low-demand but linked; differentiate or fold later"
